date,Real Upper Band,Real Middle Band,Real Lower Band
2018-02-12,293.3439,276.287,259.2301
2018-02-13,293.3682,275.7385,258.1088
2018-02-14,292.9679,275.2375,257.5071
2018-02-15,292.5933,274.932,257.2707
2018-02-16,292.0613,274.567,257.0727
2018-02-20,291.1368,274.0025,256.8682
2018-02-21,290.005,273.3405,256.676
2018-02-22,288.7775,272.7015,256.6255
2018-02-23,287.6356,272.272,256.9084
2018-02-26,286.0041,271.838,257.6719
2018-02-27,284.2865,271.3255,258.3645
2018-02-28,282.8704,270.82,258.7696
2018-03-01,281.0913,270.11,259.1287
2018-03-02,279.1248,269.485,259.8452
2018-03-05,278.6583,269.322,259.9857
2018-03-06,278.8845,269.7695,260.6545
2018-03-07,279.1542,269.952,260.7498
2018-03-08,279.583,270.2735,260.964
2018-03-09,279.3955,271.3355,263.2755
2018-03-12,279.4696,272.1865,264.9034
2018-03-13,279.5734,272.7555,265.9376
2018-03-14,279.3676,273.2205,267.0734
2018-03-15,279.4485,273.491,267.5335
2018-03-16,279.5107,273.5495,267.5883
2018-03-19,279.5259,273.4185,267.3111
2018-03-20,279.5362,273.396,267.2558
2018-03-21,279.5159,273.415,267.3141
2018-03-22,280.4231,273.0785,265.7339
2018-03-23,282.0336,272.2455,262.4574
2018-03-26,281.5034,271.606,261.7086
2018-03-27,281.8084,270.9145,260.0206
2018-03-28,282.2292,270.3235,258.4178
2018-03-29,282.362,270.096,257.83
2018-04-02,282.961,269.5155,256.07
2018-04-03,282.8493,268.9445,255.0397
2018-04-04,282.4491,268.4785,254.5079
2018-04-05,281.9987,268.1215,254.2443
2018-04-06,281.4552,267.4025,253.3498
2018-04-09,279.7824,266.509,253.2356
2018-04-10,277.9199,265.8405,253.7611
2018-04-11,276.2118,265.1925,254.1732
2018-04-12,274.7352,264.724,254.7128
2018-04-13,273.0729,264.2315,255.3901
2018-04-16,271.6175,263.888,256.1585
2018-04-17,271.5522,263.873,256.1938
2018-04-18,271.4242,263.845,256.2658
2018-04-19,271.1054,263.768,256.4306
2018-04-20,271.3558,263.915,256.4742
2018-04-23,271.3531,264.341,257.3289
2018-04-24,271.2613,264.2345,257.2077
2018-04-25,271.2209,264.386,257.5511
2018-04-26,271.2586,264.71,258.1614
2018-04-27,271.4354,264.8805,258.3256
2018-04-30,270.8463,265.2325,259.6187
2018-05-01,270.6744,265.443,260.2116
2018-05-02,270.6846,265.425,260.1654
2018-05-03,270.6718,265.274,259.8762
2018-05-04,270.3515,265.589,260.8265
2018-05-07,270.1831,265.885,261.5869
2018-05-08,270.2803,265.9735,261.6667
2018-05-09,270.7019,266.2605,261.8191
2018-05-10,271.6609,266.565,261.4691
2018-05-11,272.6837,266.95,261.2163
2018-05-14,273.5411,267.2325,260.9239
2018-05-15,273.6837,267.278,260.8723
2018-05-16,274.0027,267.3705,260.7383
2018-05-17,274.4353,267.5265,260.6177
2018-05-18,274.8501,267.7625,260.6749
2018-05-21,275.5709,268.1025,260.6341
2018-05-22,275.9096,268.584,261.2584
2018-05-23,276.3073,269.0705,261.8337
2018-05-24,276.6894,269.395,262.1006
2018-05-25,276.9413,269.6745,262.4077
2018-05-29,276.7814,269.9,263.0186
2018-05-30,276.8693,270.2815,263.6937
2018-05-31,276.4006,270.6685,264.9364
2018-06-01,275.7358,271.2175,266.6992
2018-06-04,275.7768,271.6615,267.5462
2018-06-05,275.8301,272.0705,268.3109
2018-06-06,276.2567,272.5945,268.9323
2018-06-07,276.9172,272.988,269.0588
2018-06-08,277.8001,273.2965,268.7929
2018-06-11,278.6275,273.582,268.5365
2018-06-12,279.4225,273.879,268.3355
2018-06-13,279.8958,274.2255,268.5552
2018-06-14,280.4661,274.55,268.6339
2018-06-15,280.7034,274.806,268.9086
2018-06-18,280.7863,275.0675,269.3487
2018-06-19,280.8415,275.174,269.5065
2018-06-20,280.8935,275.342,269.7905
2018-06-21,280.8877,275.386,269.8843
2018-06-22,280.8661,275.483,270.0999
2018-06-25,280.9718,275.4255,269.8792
2018-06-26,280.5959,275.5545,270.5131
2018-06-27,280.9839,275.3915,269.7991
2018-06-28,280.9894,275.389,269.7886
2018-06-29,281.108,275.273,269.438
2018-07-02,281.1423,275.121,269.0997
2018-07-03,281.2073,274.911,268.6147
2018-07-05,280.931,274.6965,268.462
2018-07-06,280.7232,274.599,268.4748
2018-07-09,280.6759,274.5845,268.4931
2018-07-10,280.739,274.6015,268.464
2018-07-11,280.4075,274.4985,268.5895
2018-07-12,280.6606,274.5655,268.4704
2018-07-13,280.8313,274.6085,268.3857
2018-07-16,281.1905,274.719,268.2475
2018-07-17,281.8184,274.9145,268.0106
2018-07-18,282.5979,275.1925,267.7871
2018-07-19,283.0868,275.394,267.7012
2018-07-20,283.5585,275.666,267.7735
2018-07-23,284.0589,275.939,267.8191
2018-07-24,284.6157,276.4695,268.3233
2018-07-25,285.5428,277.09,268.6372
2018-07-26,285.8718,277.7895,269.7072
2018-07-27,285.8877,278.316,270.7443
2018-07-30,285.6206,278.7495,271.8784
2018-07-31,285.3998,279.223,273.0462
2018-08-01,284.6039,279.721,274.8381
2018-08-02,284.1429,280.185,276.2271
2018-08-03,284.17,280.594,277.018
2018-08-06,284.6934,280.931,277.1686
2018-08-07,285.4132,281.265,277.1168
2018-08-08,285.7083,281.695,277.6817
2018-08-09,286.1005,281.98,277.8595
2018-08-10,286.1569,282.1585,278.1601
2018-08-13,286.081,282.2965,278.512
2018-08-14,286.2166,282.468,278.7194
2018-08-15,286.2114,282.504,278.7966
2018-08-16,286.2862,282.707,279.1278
2018-08-17,286.4105,282.976,279.5415
2018-08-20,286.6269,283.2495,279.8721
2018-08-21,287.0294,283.486,279.9426
2018-08-22,287.3216,283.594,279.8664
2018-08-23,287.5618,283.7165,279.8712
2018-08-24,288.0508,284.021,279.9912
2018-08-27,288.8243,284.5125,280.2007
2018-08-28,289.5978,284.942,280.2862
2018-08-29,290.5489,285.473,280.3971
2018-08-30,291.1504,285.8685,280.5866
2018-08-31,291.7144,286.204,280.6936
2018-09-04,292.1377,286.4625,280.7873
2018-09-05,292.4014,286.635,280.8686
2018-09-06,292.5465,286.77,280.9935
2018-09-07,292.6292,286.8965,281.1638
2018-09-10,292.6314,287.1435,281.6556
2018-09-11,292.5183,287.491,282.4637
2018-09-12,292.5429,287.752,282.9611
2018-09-13,292.3149,288.2045,284.0941
2018-09-14,292.3438,288.5455,284.7472
2018-09-17,292.2149,288.7595,285.3041
2018-09-18,292.2897,289.0215,285.7533
2018-09-19,292.4233,289.2655,286.1077
2018-09-20,292.987,289.636,286.285
2018-09-21,292.9451,289.946,286.9469
2018-09-24,292.935,290.1215,287.308
2018-09-25,292.9917,290.17,287.3483
2018-09-26,292.9904,290.168,287.3456
2018-09-27,292.898,290.1285,287.359
2018-09-28,292.9302,290.1495,287.3688
2018-10-01,293.0852,290.2205,287.3558
2018-10-02,293.2237,290.308,287.3923
2018-10-03,293.3581,290.4425,287.5269
2018-10-04,293.2712,290.5065,287.7418
2018-10-05,293.2373,290.5175,287.7977
2018-10-08,293.2753,290.5035,287.7317
2018-10-09,293.4474,290.421,287.3946
2018-10-10,295.9655,289.88,283.7945
2018-10-11,298.7501,288.947,279.1439
2018-10-12,299.4659,288.2005,276.9351
2018-10-15,300.2013,287.4535,274.7057
2018-10-16,299.9266,286.928,273.9294
2018-10-17,299.5239,286.3895,273.2551
2018-10-18,298.9162,285.5305,272.1448
2018-10-19,298.3663,284.7435,271.1207
2018-10-22,297.8745,283.943,270.0115
2018-10-23,297.3421,283.086,268.8299
2018-10-24,297.7041,281.858,266.0119
2018-10-25,296.9208,280.8275,264.7342
2018-10-26,296.3214,279.558,262.7946
2018-10-29,295.2787,278.1645,261.0503
2018-10-30,293.4965,276.975,260.4535
2018-10-31,291.1874,275.9205,260.6536
2018-11-01,289.0936,275.124,261.1544
2018-11-02,287.0737,274.3275,261.5813
2018-11-05,284.7482,273.606,262.4638
2018-11-06,282.214,272.992,263.77
2018-11-07,282.7293,273.1275,263.5257
2018-11-08,283.6528,273.544,263.4352
2018-11-09,283.8596,273.6345,263.4094
2018-11-12,283.7718,273.543,263.3142
2018-11-13,282.8712,273.126,263.3808
2018-11-14,281.8277,272.6135,263.3993
2018-11-15,281.4973,272.4445,263.3917
2018-11-16,281.2249,272.3185,263.4121
2018-11-19,280.9447,272.023,263.1013
2018-11-20,281.0713,271.5485,262.0257
2018-11-21,281.0964,271.5335,261.9706
2018-11-23,281.4039,271.192,260.9801
2018-11-26,281.305,271.3005,261.296
2018-11-27,281.0403,271.5275,262.0147
2018-11-28,281.3057,271.868,262.4303
2018-11-29,281.4982,272.0355,262.5728
2018-11-30,281.7172,272.1425,262.5678
2018-12-03,282.5808,272.513,262.4452
2018-12-04,282.462,272.356,262.25
2018-12-06,282.1712,272.092,262.0128
2018-12-07,281.0774,271.22,261.3626
2018-12-10,279.751,270.3985,261.046
2018-12-11,278.8072,269.717,260.6268
2018-12-12,278.5334,269.3615,260.1896
2018-12-13,278.2685,269.027,259.7855
2018-12-14,278.4817,268.5405,258.5993
2018-12-17,278.9021,267.6575,256.4129
2018-12-18,278.8587,266.725,254.5913
2018-12-19,279.6442,265.833,252.0218
2018-12-20,281.0152,264.9855,248.9558
2018-12-21,282.9787,263.7695,244.5603
2018-12-24,285.4281,262.324,239.2199
2018-12-26,285.2585,261.258,237.2575
2018-12-27,284.6643,260.2415,235.8187
2018-12-28,282.97,258.9,234.83
2018-12-31,281.0255,257.697,234.3685
2019-01-02,278.4365,256.4235,234.4105
2019-01-03,274.6046,254.669,234.7334
2019-01-04,272.3965,253.776,235.1555
2019-01-07,270.1142,253.003,235.8918
2019-01-08,269.1808,252.663,236.1452
2019-01-09,268.2349,252.358,236.4811
2019-01-10,267.3464,252.0955,236.8446
2019-01-11,266.1217,251.7715,237.4213
2019-01-14,264.5883,251.373,238.1577
2019-01-15,264.5659,251.367,238.1681
2019-01-16,265.4026,251.648,237.8934
2019-01-17,266.5955,252.042,237.4885
2019-01-18,268.6433,252.802,236.9607
2019-01-22,269.7845,253.5865,237.3885
2019-01-23,270.3202,254.722,239.1238
2019-01-24,269.1159,256.1825,243.2491
2019-01-25,269.8843,257.1625,244.4407
2019-01-28,270.2577,257.947,245.6363
2019-01-29,270.3177,258.73,247.1423
2019-01-30,271.0715,259.613,248.1545
2019-01-31,272.0411,260.6005,249.1599
2019-02-01,271.2937,261.893,252.4923
2019-02-04,272.1855,262.8715,253.5575
2019-02-05,273.2811,263.8075,254.3339
2019-02-06,274.2627,264.606,254.9493
2019-02-07,274.6531,265.2145,255.7759
2019-02-08,275.0267,265.794,256.5613
2019-02-11,275.2788,266.376,257.4732
2019-02-12,275.7133,267.211,258.7087
2019-02-13,276.4773,267.943,259.4087
2019-02-14,276.9574,268.613,260.2686
2019-02-15,278.0798,269.3335,260.5872
2019-02-19,279.2868,269.903,260.5192
2019-02-20,280.1774,270.6805,261.1836
2019-02-21,280.6944,271.381,262.0676
2019-02-22,281.3303,272.1605,262.9907
2019-02-25,282.0609,272.8475,263.6341
2019-02-26,282.2469,273.6255,265.0041
2019-02-27,281.9767,274.415,266.8533
2019-02-28,282.0581,274.97,267.8819
2019-03-01,282.5657,275.4945,268.4233
2019-03-04,282.7639,275.9615,269.1591
2019-03-05,282.981,276.3145,269.648
2019-03-06,283.0378,276.526,270.0142
2019-03-07,282.9597,276.6395,270.3193
2019-03-08,282.5353,276.8555,271.1757
2019-03-11,282.1501,277.254,272.3579
2019-03-12,281.6196,277.6975,273.7754
2019-03-13,281.9226,278.0595,274.1964
2019-03-14,282.1866,278.368,274.5494
2019-03-15,282.2714,278.7145,275.1576
2019-03-18,282.7911,278.9625,275.1339
2019-03-19,283.2602,279.19,275.1198
2019-03-20,283.5256,279.347,275.1684
2019-03-21,284.4007,279.7125,275.0243
2019-03-22,284.4037,279.718,275.0323
2019-03-25,284.3884,279.694,274.9996
2019-03-26,284.5152,279.784,275.0528
2019-03-27,284.5306,279.8065,275.0824
2019-03-28,284.6182,279.908,275.1978
2019-03-29,284.8498,280.011,275.1722
2019-04-01,285.7821,280.3325,274.8829
2019-04-02,286.6152,280.68,274.7448
2019-04-03,287.3591,281.1345,274.9099
2019-04-04,287.8317,281.743,275.6543
2019-04-05,288.2618,282.4485,276.6352
2019-04-08,289.094,282.966,276.838
2019-04-09,289.5456,283.357,277.1684
2019-04-10,290.1751,283.7045,277.2339
2019-04-11,290.7005,284.057,277.4135
2019-04-12,291.5204,284.4995,277.4786
2019-04-15,292.2132,284.8815,277.5498
2019-04-16,292.8519,285.2695,277.6871
2019-04-17,293.2538,285.6645,278.0752
2019-04-18,293.7352,285.929,278.1228
2019-04-22,293.8671,286.48,279.0929
2019-04-23,294.2271,287.172,280.1169
2019-04-24,294.5342,287.7275,280.9208
2019-04-25,294.3042,288.3475,282.3908
2019-04-26,294.2102,288.9825,283.7548
2019-04-29,294.2798,289.552,284.8242
2019-04-30,294.7472,289.9615,285.1758
2019-05-01,294.7323,290.2535,285.7747
2019-05-02,294.6225,290.4915,286.3605
2019-05-03,294.9458,290.834,286.7222
2019-05-06,295.1073,291.0465,286.9857
2019-05-07,295.1756,291.0035,286.8314
2019-05-08,295.1486,291.0145,286.8804
2019-05-09,295.3344,290.933,286.5316
2019-05-10,295.3427,290.9275,286.5123
2019-05-13,296.6901,290.4625,284.2349
2019-05-14,297.0822,290.134,283.1858
2019-05-15,297.1706,289.879,282.5874
2019-05-16,297.1433,289.7915,282.4397
2019-05-17,297.1315,289.5825,282.0335
2019-05-20,297.1935,289.2665,281.3395
2019-05-21,296.78,288.948,281.116
2019-05-22,296.4252,288.618,280.8108
2019-05-23,296.247,288.1225,279.998
2019-05-24,295.6529,287.591,279.5291
2019-05-28,295.0475,286.905,278.7625
2019-05-29,294.4005,286.1175,277.8345
2019-05-30,293.8773,285.4785,277.0797
2019-05-31,293.7577,284.683,275.6083
2019-06-03,292.7402,283.71,274.6798
2019-06-04,291.1861,283.0955,275.0049
2019-06-05,290.6278,282.847,275.0662
2019-06-06,290.2499,282.7105,275.1711
2019-06-07,290.4146,282.76,275.1054
2019-06-10,290.5878,282.8035,275.0192
2019-06-11,291.368,283.2055,275.043
2019-06-12,291.9253,283.455,274.9847
2019-06-13,292.5427,283.681,274.8193
2019-06-14,292.7867,283.759,274.7313
2019-06-17,293.2524,283.9355,274.6186
2019-06-18,294.379,284.358,274.337
2019-06-19,295.3724,284.6855,273.9986
2019-06-20,296.9426,285.197,273.4514
2019-06-21,298.0449,285.79,273.5351
2019-06-24,298.9629,286.333,273.7031
2019-06-25,299.2999,286.8635,274.4271
2019-06-26,299.3481,287.4735,275.5989
2019-06-27,299.43,288.097,276.764
2019-06-28,298.8422,288.9835,279.1248
2019-07-01,297.7912,290.038,282.2848
2019-07-02,297.7377,290.833,283.9283
2019-07-03,298.3676,291.625,284.8824
2019-07-05,298.9129,292.308,285.7031
2019-07-08,299.2869,292.7665,286.2461
2019-07-09,299.7251,293.1775,286.6299
2019-07-10,300.3091,293.663,287.0169
2019-07-11,300.8268,294.209,287.5912
2019-07-12,301.5876,294.7625,287.9374
2019-07-15,302.147,295.337,288.527
2019-07-16,302.3356,295.854,289.3724
2019-07-17,302.4496,296.121,289.7924
2019-07-18,302.6794,296.4095,290.1396
2019-07-19,302.7479,296.475,290.2021
2019-07-22,302.8651,296.67,290.4749
2019-07-23,303.1856,296.9895,290.7934
2019-07-24,303.3072,297.5235,291.7398
2019-07-25,302.8805,298.0,293.1195
2019-07-26,302.7065,298.5255,294.3445
2019-07-29,302.4672,298.9485,295.4298
2019-07-30,302.4557,299.2015,295.9473
2019-07-31,302.3614,299.2515,296.1416
2019-08-01,302.7095,299.0535,295.3975
2019-08-02,303.3694,298.7615,294.1536
2019-08-05,306.0763,298.1115,290.1467
2019-08-06,306.7882,297.642,288.4958
2019-08-07,307.162,297.11,287.058
2019-08-08,306.9342,296.8255,286.7168
2019-08-09,306.5654,296.374,286.1826
2019-08-12,306.3333,295.74,285.1467
2019-08-13,305.8981,295.382,284.8659
2019-08-14,306.2628,294.69,283.1172
2019-08-15,306.1732,293.981,281.7888
2019-08-16,305.8609,293.565,281.2691
2019-08-19,305.4284,293.2865,281.1446
2019-08-20,304.5957,292.7895,280.9833
2019-08-21,303.4591,292.34,281.2209
2019-08-22,302.5087,291.958,281.4073
2019-08-23,301.013,291.1,281.187
2019-08-26,299.197,290.427,281.657
2019-08-27,297.2402,289.7345,282.2288
2019-08-28,295.9336,289.3075,282.6814
2019-08-29,295.5091,289.1945,282.8799
2019-08-30,295.483,289.1861,282.8893
2019-09-03,295.355,289.5326,283.7103
2019-09-04,295.9121,289.8411,283.7702
2019-09-05,297.2374,290.3301,283.4229
2019-09-06,298.1192,290.5516,282.984
2019-09-09,299.1454,290.8806,282.6159
2019-09-10,300.1143,291.3836,282.6529
2019-09-11,301.3124,291.7686,282.2249
2019-09-12,302.3235,292.6381,282.9527
2019-09-13,303.0845,293.4601,283.8357
2019-09-16,303.8275,294.0256,284.2238
2019-09-17,304.6664,294.4551,284.2439
2019-09-18,305.4017,295.0056,284.6096
2019-09-19,306.0864,295.4371,284.7879
2019-09-20,306.3529,295.7331,285.1134
2019-09-23,305.8103,296.4011,286.992
2019-09-24,305.3884,296.7946,288.2008
2019-09-25,304.6215,297.3321,290.0428
2019-09-26,303.9219,297.7376,291.5534
2019-09-27,303.7043,297.8786,292.053
2019-09-30,303.3963,298.0945,292.7927
2019-10-01,302.9065,298.219,293.5315
2019-10-02,304.1407,297.9235,291.7063
2019-10-03,304.5834,297.557,290.5306
2019-10-04,304.5303,297.372,290.2137
2019-10-07,304.5002,297.116,289.7318
2019-10-08,304.8909,296.636,288.3811
2019-10-09,304.5825,296.187,287.7915
2019-10-10,303.9309,295.7845,287.6381
2019-10-11,303.3256,295.544,287.7624
2019-10-14,302.8266,295.3335,287.8404
2019-10-15,302.4688,295.2315,287.9942
2019-10-16,301.9832,295.0965,288.2098
2019-10-17,301.6196,295.0065,288.3934
2019-10-18,301.5748,294.991,288.4072
2019-10-21,301.88,295.08,288.28
2019-10-22,302.2445,295.237,288.2295
2019-10-23,302.577,295.35,288.123
2019-10-24,303.0426,295.5185,287.9944
2019-10-25,303.8048,295.8285,287.8522
2019-10-28,304.7679,296.155,287.5421
2019-10-29,305.6781,296.6535,287.6289
2019-10-30,306.1349,297.4575,288.7801
2019-10-31,306.5068,298.103,289.6992
2019-11-01,307.5995,298.6925,289.7855
2019-11-04,308.6835,299.407,290.1305
2019-11-05,308.7338,300.332,291.9302
2019-11-06,308.9223,301.1235,293.3247
2019-11-07,309.3617,301.8705,294.3793
2019-11-08,310.1364,302.5035,294.8706
2019-11-11,310.5377,303.1235,295.7093
2019-11-12,311.1959,303.6295,296.0631
2019-11-13,311.6892,304.1645,296.6398
2019-11-14,312.201,304.678,297.155
2019-11-15,312.8391,305.369,297.8989
2019-11-18,313.5478,305.9705,298.3932
2019-11-19,313.9076,306.6165,299.3254
2019-11-20,313.969,307.161,300.353
2019-11-21,313.8267,307.656,301.4853
2019-11-22,313.7853,308.124,302.4627
2019-11-25,314.2743,308.6275,302.9807
2019-11-26,314.719,309.171,303.623
2019-11-27,315.4295,309.738,304.0465
2019-11-29,315.4981,310.287,305.0759
2019-12-02,315.4384,310.562,305.6856
2019-12-03,315.3507,310.671,305.9913
2019-12-04,315.2715,310.8925,306.5135
2019-12-05,315.1773,311.1385,307.0997
2019-12-06,315.5838,311.473,307.3622
2019-12-09,315.7857,311.72,307.6543
2019-12-10,315.8059,311.979,308.1521
2019-12-11,315.9606,312.25,308.5394
2019-12-12,316.6392,312.6515,308.6638
2019-12-13,317.2511,313.04,308.8289
2019-12-16,318.4427,313.4255,308.4083
2019-12-17,319.4385,313.803,308.1675
2019-12-18,320.2826,314.186,308.0894
2019-12-19,321.2365,314.6925,308.1485
2019-12-20,321.9318,315.2155,308.4992
2019-12-23,322.631,315.7285,308.826
2019-12-24,323.3303,316.1215,308.9127
2019-12-26,324.2877,316.5645,308.8413
2019-12-27,325.1063,316.9335,308.7607
2019-12-30,325.5423,317.272,309.0017
2019-12-31,325.8589,317.783,309.7071
2020-01-02,326.2536,318.549,310.8444
2020-01-03,326.2444,319.0965,311.9486
2020-01-06,326.2999,319.6775,313.0551
2020-01-07,326.4328,320.0705,313.7082
2020-01-08,326.56,320.599,314.638
2020-01-09,326.8354,321.255,315.6746
2020-01-10,326.7685,321.8195,316.8705
2020-01-13,327.5025,322.3605,317.2185
2020-01-14,327.918,322.867,317.816
2020-01-15,328.6078,323.3015,317.9952
2020-01-16,329.8433,323.869,317.8947
2020-01-17,331.0873,324.487,317.8867
2020-01-21,332.0207,325.007,317.9933
2020-01-22,332.7783,325.5375,318.2967
2020-01-23,333.4951,326.0625,318.6299
2020-01-24,333.6138,326.4395,319.2652
2020-01-27,333.5911,326.4675,319.3439
2020-01-28,333.5984,326.669,319.7396
2020-01-29,333.3851,326.946,320.5069
2020-01-30,333.2418,327.237,321.2322
2020-01-31,333.4756,327.08,320.6844
2020-02-03,333.3514,327.1655,320.9796
2020-02-04,333.4534,327.4365,321.4196
2020-02-05,333.9953,327.943,321.8907
2020-02-06,334.789,328.4195,322.05
2020-02-07,335.2158,328.697,322.1782
2020-02-10,336.0059,329.1455,322.2851
2020-02-11,336.8406,329.511,322.1814
2020-02-12,338.0338,330.0095,321.9852
2020-02-13,338.9901,330.453,321.9159
2020-02-14,339.8759,330.787,321.6981
2020-02-18,340.4692,331.026,321.5828
2020-02-19,341.346,331.378,321.41
2020-02-20,341.9179,331.6585,321.3991
2020-02-21,342.0367,331.7465,321.4563
2020-02-24,342.434,331.429,320.424
2020-02-25,344.224,330.8865,317.549
2020-02-26,345.8489,330.117,314.3851
2020-02-27,349.8562,328.6615,307.4668
2020-02-28,352.5684,327.0905,301.6126
2020-03-02,353.0401,326.4585,299.8769
2020-03-03,354.2001,325.2645,296.3289
2020-03-04,353.8235,324.4545,295.0855
2020-03-05,353.5272,322.9345,292.3418
2020-03-06,353.1704,321.1085,289.0466
2020-03-09,355.7503,318.21,280.6697
2020-03-10,354.7701,315.897,277.0239
2020-03-11,354.6145,312.852,271.0895
2020-03-12,357.1915,308.3865,259.5815
2020-03-13,354.7674,304.9995,255.2316
2020-03-16,355.045,300.112,245.179
2020-03-17,351.8324,295.9155,239.9986
2020-03-18,348.4035,290.9985,233.5935
2020-03-19,343.5336,286.1765,228.8194
2020-03-20,339.176,280.9425,222.709
2020-03-23,336.1417,275.969,215.7963
2020-03-24,331.8132,272.494,213.1748
2020-03-25,326.7453,269.2585,211.7717
2020-03-26,323.5225,267.443,211.3635
2020-03-27,320.0715,265.301,210.5305
2020-03-30,313.8846,262.929,211.9734
2020-03-31,308.8186,260.8045,212.7904
2020-04-01,299.4434,257.469,215.4946
2020-04-02,291.5126,254.9375,218.3624
2020-04-03,283.473,252.474,221.475
2020-04-06,281.94,252.0055,222.071
2020-04-07,276.5295,250.841,225.1525
2020-04-08,276.4529,250.8245,225.1961
2020-04-09,280.5455,252.329,224.1125
2020-04-13,281.7475,252.646,223.5445
2020-04-14,286.2887,254.843,223.3973
2020-04-15,289.0577,256.091,223.1243
2020-04-16,291.5962,258.046,224.4958
2020-04-17,295.0852,260.3525,225.6198
2020-04-20,295.6965,262.992,230.2875
2020-04-21,292.7731,265.4965,238.2199
2020-04-22,293.1441,267.294,241.4439
2020-04-23,293.434,268.9085,244.383
2020-04-24,294.9854,269.997,245.0086
2020-04-27,296.5042,271.6785,246.8528
